same_movie,neighbour1,neighbour2,neighbour3,neighbour4,neighbour5,neighbour6,neighbour7,neighbour8,neighbour9,neighbour10
7320,1405,14123,10443,17668,8064,2065,13469,4061,12183,2579
7321,7218,16235,9331,7853,14277,7597,2141,2131,4237,2558
7322,12903,5120,11433,3242,6194,9016,12401,14044,1999,5564
7323,13982,8090,5989,6307,1821,3120,7908,4500,4010,17460
7324,3670,5033,17104,9900,6337,15578,5692,3085,4661,6833
7325,1383,10705,14394,6089,8056,13844,1685,10862,7604,7727
7326,10715,5125,10457,2241,14950,4475,4200,8546,15904,12650
7327,11649,10419,1140,13155,414,5035,7980,5617,584,14377
7328,7259,1768,13548,12688,6565,2394,8555,15867,16090,9911
7329,8193,11441,1995,9375,15611,5790,6217,13929,9333,4016
7330,10042,1798,16954,9960,16384,17560,15755,11781,12918,14312
7331,9471,2112,17149,1905,15205,197,4306,3860,15471,1220
7332,14436,8263,10185,12718,4468,10280,5888,6011,15568,8496
7333,7099,7871,15172,14077,1930,9735,9486,3452,2436,3435
7334,4868,2237,2665,16252,6397,9622,2984,2825,5232,15027
7335,4071,2611,5964,9117,14878,2792,10530,11933,15971,10477
7336,8803,11427,13082,15450,13451,5515,10774,14855,8131,8159
7337,14221,15935,860,12389,3258,3101,2681,1529,12357,3298
7338,7467,4601,5170,10834,3145,11764,7450,526,10102,17209
7339,15783,11017,7818,8335,2437,9706,2330,12167,13237,11504
7340,5923,8786,756,549,1397,15993,7531,12783,6052,1493
7341,15511,5266,4563,12189,3703,16370,10415,4197,9698,15434
7342,14585,10681,2065,1283,1781,10574,13299,2344,10050,9203
7343,12508,5151,3551,13251,12085,9757,16412,17133,257,17321
7344,13489,3030,13505,12335,5900,8050,12895,7470,8638,7952
7345,10207,4925,6039,3038,9067,9444,2258,12394,10525,5722
7346,16946,4360,16349,5805,4185,5612,4865,1700,6007,16201
7347,16068,15733,5591,14198,3253,311,6003,10371,12102,6281
7348,12483,3699,16706,16071,632,10405,14495,11245,7337,2933
7349,14201,7768,11458,7216,10335,1339,675,7255,12701,10542
7350,12663,1455,4519,8918,2078,5367,16273,381,13227,1971
7351,6840,8054,15866,5620,697,13593,4466,1977,12467,4504
7352,7967,13788,1400,15621,9671,5770,13143,9659,5529,10858
7353,12116,10919,5233,15438,820,995,1429,5965,1562,14597
7354,4007,11687,8987,3525,8437,3835,12207,2337,4612,5686
7355,12774,6262,11165,818,14869,3013,10119,5059,15366,7713
7356,6972,15124,12470,4698,14312,12918,15205,985,607,13651
7357,13511,11740,7221,7773,3730,57,18,7691,15064,17764
7358,6566,15890,13558,15485,9445,35,9814,12701,7946,12447
7359,10792,7685,8029,5782,9012,15013,16497,14005,5968,12874
7360,400,8613,6587,1912,12919,9761,10111,6935,14434,9175
7361,7161,9047,6389,12878,9332,6083,1257,2822,7926,12586
7362,8298,10347,14949,9474,7653,133,14808,13199,17493,15832
7363,7971,12244,13809,16343,413,4488,13840,3320,3756,12084
7364,11283,4640,4577,4656,6287,3106,1144,17441,1542,9728
7365,1245,704,1581,2724,3408,2333,16121,12480,3255,12766
7366,3144,6128,16837,7818,6069,11434,16428,16130,15660,6198
7367,8205,4126,13807,4332,9372,669,12033,8056,10434,7319
7368,10254,4689,11024,14972,13441,17468,15575,17378,171,12250
7369,12279,14831,16916,13851,2976,8703,9283,5026,2383,16593
7370,12075,10036,7166,223,15769,10598,9593,8428,3274,16318
7371,6352,1104,1709,12843,12763,5727,16698,10236,14192,7779
7372,15435,4020,17550,6636,11280,17142,4711,11143,15993,15665
7373,826,16180,4665,12498,10267,3452,16206,10385,10374,3178
7374,10438,3440,11206,10510,8208,4406,16666,16737,4438,309
7375,272,17233,14863,14286,16084,13730,1836,17143,7153,10709
7376,16590,437,7062,12650,11659,12788,5115,12302,2781,8443
7377,14984,11545,6725,15258,15809,14665,1415,13989,4797,4475
7378,5385,16780,4754,16548,12279,14576,2383,2493,8428,17131
7379,8877,730,16733,2599,2896,6664,4069,1735,17263,3421
7380,917,12776,16974,756,4211,15605,6410,11706,3602,16455
7381,7040,5056,17134,1267,1406,9645,3427,4906,2152,6398
7382,7862,10973,2608,2439,10376,5081,5834,13329,4142,5892
7383,499,12546,9309,14134,551,14226,2182,4012,13771,14852
7384,16378,6651,922,4139,10268,1835,6808,11374,16482,4176
7385,11253,3100,11506,2497,7319,11387,11437,8058,12657,12374
7386,8251,7044,17279,9895,101,14415,3257,5916,9804,15191
7387,13194,12840,14258,806,5980,15334,3469,11980,4317,9351
7388,14834,7531,1388,3586,17214,6425,10399,574,9184,1189
7389,3724,9430,16754,312,16147,14302,5762,12244,8846,331
7390,3283,5212,2398,555,11252,7688,7902,3010,9823,8770
7391,1975,10378,6497,10622,12299,16169,2612,11663,2617,5112
7392,1664,6439,17594,2603,9382,2927,15900,12958,4561,11320
7393,12100,16394,11068,10072,2448,1789,15463,11470,17380,2288
7394,17057,13398,13550,7631,10271,9037,14602,6960,3082,2577
7395,12160,15472,8232,8178,607,12470,7155,13622,708,13651
7396,1652,8998,11958,10575,2129,6613,8175,10682,4924,11523
7397,3106,6287,11283,15755,12918,4306,4656,15124,16668,16384
7398,3049,17567,15330,14964,4700,1651,12984,10675,17447,2714
7399,11283,15124,16377,3106,2152,12470,6287,7624,607,6972
7400,14058,12599,12443,6799,2506,10092,13167,11470,12488,1006
7401,7980,7294,14734,15532,5055,13582,15813,1145,4330,10375
7402,3236,16630,9304,3127,7831,6259,10836,16637,9338,8180
7403,6728,10564,8727,8514,3695,16737,1130,15427,743,15501
7404,6988,12896,14820,4904,156,8960,9598,8159,11029,2423
7405,7994,17647,11348,13564,11367,17288,15173,11291,8018,6139
7406,7745,6274,10785,15381,9189,17157,6720,16668,8379,16384
7407,6781,13426,12728,14932,10252,7068,14493,9091,5452,7372
7408,12321,991,603,14081,1737,14037,7279,14442,2971,12438
7409,14034,1661,6123,14027,15007,6498,2755,10109,6021,16025
7410,1397,2946,16314,1764,14854,7564,7222,2556,11782,9366
7411,13816,4500,13982,5134,2038,3797,11628,7787,6749,7908
7412,3967,3188,2841,5703,16838,12566,3048,10769,9792,9207
7413,4700,15330,11207,13562,17447,15942,1240,10006,7398,14964
7414,12111,12392,8084,8515,417,4780,10063,5229,3495,7595
7415,16773,12572,710,8943,14536,16766,9483,8622,12599,14058
7416,12074,3605,11283,17441,6206,16879,1542,6287,4577,4306
7417,12685,17173,6267,1492,12541,7088,4927,3849,8594,15859
7418,4995,12798,5967,4282,2457,3890,17697,16794,4546,8316
7419,1370,12598,13767,501,3342,1931,10162,14472,4636,12186
7420,10601,1967,9351,7912,1735,15786,6807,17117,17184,10617
7421,16464,12009,13229,17230,7496,2433,15773,33,5297,15306
7422,13919,3154,4455,13808,3961,14651,9849,7916,14270,7531
7423,8789,2552,13478,1992,1640,10670,16574,17705,5011,6975
7424,9954,3315,4454,17412,1595,3742,241,8382,13378,11903
7425,5161,4605,8268,12602,12964,8305,13272,9349,605,5901
7426,15565,15597,10627,4386,15137,7058,9940,9368,3168,8627
7427,5843,5549,4353,2465,12792,13451,16201,14219,14855,14533
7428,7785,2519,2643,9225,17595,6518,13930,2033,5320,8742
7429,1286,16508,4176,3322,4892,14286,16618,11952,7720,11783
7430,10080,7742,1476,571,16147,14302,5760,8782,2122,8116
7431,5508,10961,15294,11383,477,4011,9766,3348,3212,479
7432,12390,3187,81,12354,12022,12697,834,7621,8369,6928
7433,16175,4198,16104,9243,677,4234,13791,14151,8778,11800
7434,2590,14928,14873,12974,11446,4778,11490,6556,6797,7193
7435,6050,7895,2922,14953,6190,7864,12221,16063,7841,1754
7436,13594,12034,7233,14218,1571,16793,7696,6329,17339,12890
7437,13997,11293,15842,15503,5668,4771,10913,13012,2951,11764
7438,1455,3525,4612,5121,9562,12663,8987,2078,4519,6035
7439,11355,16401,10923,14966,17005,7606,11618,6082,9831,4133
7440,7143,8956,9486,14252,10187,2039,1439,15149,7115,6116
7441,1294,6346,10574,14714,10932,9821,4746,16042,17615,17300
7442,15547,5481,10278,15336,16858,16,10306,17768,13518,1602
7443,16269,6217,16560,2587,12717,11498,16102,1858,12137,12204
7444,17277,5933,1783,166,16564,7064,3310,6021,1210,1262
7445,3958,16524,14468,7850,17307,11236,3405,8468,2162,15861
7446,14533,16363,12792,5843,7427,919,5549,6007,16201,7346
7447,11353,4223,11175,679,17566,565,3755,9840,14059,17285
7448,3587,5908,3740,11322,4680,10222,3719,12124,6110,11526
7449,1597,16310,8087,2160,8114,11782,6841,4417,9366,10146
7450,2521,15134,13712,4774,4816,17338,8219,8901,8325,14654
7451,7965,12520,8341,1993,2330,8727,17451,5313,5681,13976
7452,12133,9451,10714,11070,14887,15905,13917,6363,10931,4437
7453,1721,3522,13853,7882,17761,759,499,1637,9364,16760
7454,10134,8140,11237,5359,12065,4484,5821,17543,3747,15322
7455,6847,9631,17414,6559,796,14573,8032,6216,1154,14196
7456,17110,16019,7969,11415,3083,5289,6301,15297,654,8056
7457,12599,13167,16938,2506,14058,10092,6799,7400,12488,11205
7458,15760,13053,6884,13333,5969,6106,6277,14107,10653,17639
7459,14238,2845,6903,2370,9686,1953,13259,13183,16513,16451
7460,7020,402,8182,2416,3620,1752,1850,4844,4731,87
7461,12231,1725,11093,15845,3483,8257,11319,12351,765,3821
7462,3946,1866,9331,3256,17387,4271,9518,8174,11908,6886
7463,17570,6023,2168,4185,4865,11810,5612,16946,4360,15733
7464,3574,4094,12278,1572,3273,9809,10284,11336,9925,14750
7465,6782,5802,7990,1019,10397,10517,1133,8201,15793,10975
7466,154,14951,3353,6783,17629,16932,9646,1337,12208,5748
7467,5509,279,1221,12520,10037,5427,5928,9424,12746,7814
7468,17208,15146,2693,1574,2907,16577,12,10671,930,2772
7469,7413,14378,3465,10675,16574,15942,4700,6167,14099,2242
7470,425,12335,8638,3030,13505,12450,1602,5562,9741,58
7471,4548,3403,6199,9964,2997,9569,984,8247,8088,892
7472,6825,8521,6420,16040,1891,15889,8356,10472,17576,4578
7473,10357,8026,4780,12111,12392,417,10063,11715,6681,13535
7474,15448,12829,10244,4236,10049,13976,3199,9405,9589,13305
7475,1401,4479,7630,17578,4874,12195,13382,3265,83,10655
7476,9795,12687,8085,13780,5091,3068,8249,3621,1907,6625
7477,16748,5776,11441,3844,6363,8153,8069,14887,14893,10332
7478,6817,12012,16057,9179,6233,3498,4885,13704,1874,315
7479,14736,1541,8850,527,1106,14964,8520,16574,5207,12574
7480,17731,8153,6770,8069,11534,6164,3363,15961,7187,17507
7481,6410,9840,4223,8554,17284,17489,17566,5635,15863,6116
7482,12445,1383,14394,11950,2071,383,10270,2744,5804,13308
7483,1255,10212,6971,5472,17560,15953,6797,7193,9254,14780
7484,10705,1383,6089,13308,744,12445,1538,11950,17237,7604
7485,15057,1314,1425,17494,6500,599,11888,1682,8020,6959
7486,9887,11897,10937,17770,15547,17768,10600,15822,1869,11430
7487,8522,13572,11802,13442,1547,518,16634,16185,10458,13934
7488,5844,15524,4121,12963,16447,6858,11594,13976,4014,7451
7489,1538,8319,8927,16681,5866,2031,6089,10705,8332,17237
7490,2120,16229,14417,906,10693,14665,7655,11322,3587,5513
7491,11657,15845,15262,10498,10794,11258,460,39,3399,9079
7492,15661,7222,2134,17500,8962,16330,12715,605,2946,7372
7493,9900,2173,5363,12071,3274,10436,9785,6337,15182,7879
7494,175,11064,15425,14454,9049,6974,457,5732,5926,10774
7495,1240,7514,5907,7413,16712,15150,9517,17547,15330,13678
7496,17230,5297,33,15773,15306,2433,13229,5945,7421,12009
7497,12959,6202,1097,7052,1192,7174,8639,13157,3553,10829
7498,1944,9883,3257,5916,1054,12712,9804,9299,5122,7550
7499,11710,14022,11069,7801,16674,9543,10877,5541,673,9637
7500,6395,7119,17348,16927,5359,11694,8140,11268,10134,12065
7501,4244,6748,8204,16890,10157,6849,14254,3224,13048,14671
7502,15262,12351,11319,9300,4625,1725,11093,14470,6361,2546
7503,3370,1688,15448,5172,5934,13012,6010,6984,11016,10870
7504,7531,6209,15583,17214,13682,9184,9107,11112,8296,3869
7505,5089,16609,15001,5018,430,3025,6051,10584,7697,282
7506,698,4132,7120,11943,3131,3897,1714,8002,4404,4860
7507,1687,16571,11524,15570,5823,15855,152,6203,5896,1563
7508,15254,6217,1791,15089,12041,10549,17034,13174,12829,6674
7509,15124,12047,5054,14410,6037,4432,1905,14691,13728,12317
7510,16760,3522,9673,759,5447,14467,7453,15493,2574,13288
7511,12476,14691,12785,15124,3925,191,12918,14410,11521,985
7512,10093,17209,13553,16746,10481,12922,3235,14551,13133,4828
7513,12582,4951,16377,2112,11283,4306,1180,1220,2862,313
7514,11818,5355,5330,14134,12173,5908,8605,9092,5639,12800
7515,4002,6926,5748,7279,11324,11452,12208,2836,14081,6489
7516,12942,5577,996,10276,7047,10729,9076,561,872,16431
7517,10986,12232,3917,1865,6029,312,3282,3320,17764,12084
7518,16235,5199,9331,360,8399,398,11156,14982,1252,2558
7519,2582,11143,16647,7926,5451,12421,1906,16896,481,15081
7520,1924,13333,7480,6208,15961,11725,399,8153,13262,13354
7521,3161,11337,10170,14725,14660,7032,10928,4661,9592,13195
7522,87,1641,402,7020,3445,3620,1752,2620,7581,9305
7523,16452,6029,17764,15758,13593,3730,16272,571,11198,13412
7524,7544,15969,2136,10721,1509,17136,15182,5692,7879,5560
7525,10493,5481,15547,13352,2924,1246,12227,13683,9233,12735
7526,6387,12101,4263,5196,1613,8575,8567,8136,10741,4161
7527,3083,669,1093,1953,13724,16019,10323,13415,5289,654
7528,207,13740,9541,5264,2934,10342,14872,2307,10106,298
7529,4385,880,4823,8241,13206,4381,6249,3872,2479,3438
7530,8479,2031,16326,11602,14581,1981,9894,970,59,2877
7531,7504,17214,6209,15583,7388,13682,14004,9184,3869,9107
7532,5604,12088,10853,5802,10082,15980,14422,7852,17361,10397
7533,4155,9242,516,1264,3334,6029,1974,8827,4721,2015
7534,9254,4705,17482,12862,10747,11490,16438,6797,16339,15062
7535,1280,9866,17523,12848,13694,3117,10456,10710,14678,6548
7536,17359,10882,9272,5521,3035,6211,492,6889,4119,10037
7537,4585,5178,4947,15431,9573,5908,3740,2794,4085,12173
7538,5046,6709,16919,8804,8061,11241,8941,6921,1669,13263
7539,4865,4185,13573,5612,11362,13198,15437,5805,7619,2102
7540,3511,6410,17115,6116,8947,9732,2353,756,15605,3602
7541,1000,7369,7392,1664,16593,6439,3690,502,14187,16916
7542,5467,4578,11559,15513,707,13640,6584,1891,6917,3054
7543,2549,12333,9830,6926,2996,15191,2836,13715,7044,396
7544,15182,16707,10436,9800,5363,11337,1509,15233,5318,10583
7545,11544,15445,8325,3617,14780,5169,7330,7590,2462,1650
7546,7480,6216,14378,2242,17639,8069,13053,1750,3363,5824
7547,3955,10851,8613,9175,7360,9014,12988,14303,15724,535
7548,3556,1261,8323,1429,3271,444,14743,10065,11680,12256
7549,10507,17582,9167,3991,11803,1576,14680,13321,9450,9504
7550,3257,9883,2466,3645,9895,9299,12712,9804,16935,1054
7551,496,16919,7015,17737,1669,328,6750,6316,7210,10859
7552,17081,2757,1295,5105,5587,1255,6327,2771,17537,10212
7553,8545,2062,6709,2682,6033,6747,7210,17151,10508,16919
7554,14487,12527,4189,9672,13926,4411,2146,1885,7958,10412
7555,7922,7179,13251,15429,9120,17321,2890,13629,3551,257
7556,14620,9799,9373,17637,15695,8129,7637,15744,11856,7679
7557,15071,784,15189,12180,3528,12114,9414,8167,13114,13801
7558,17034,7623,1953,3553,15391,10549,11194,12033,8056,5077
7559,9630,2678,12099,13361,5878,10977,4910,15877,2565,3051
7560,16379,4377,414,14551,16588,9769,13155,10419,6264,9278
7561,9281,7023,2653,8579,14471,11012,16726,14592,4439,8971
7562,6614,1003,15172,1156,163,7372,7269,17106,1355,593
7563,10230,9728,8904,9818,571,17154,4640,14550,17441,4656
7564,16314,7410,9790,6217,1906,2065,8207,2330,4388,17080
7565,17283,2240,13566,6224,8726,8516,12354,834,6885,16195
7566,15362,1668,11661,10486,6315,12678,2475,13077,12487,17603
7567,16020,1764,10410,3843,8351,220,7926,1577,2427,8766
7568,1622,12006,3170,4193,7316,8412,3410,17212,2420,3404
7569,15784,3769,10080,7430,7235,2114,7742,329,2057,9929
7570,15264,5506,9535,14063,990,11854,12451,11620,3993,1627
7571,6917,6693,14277,17396,12747,9242,11222,2015,534,12667
7572,7762,11822,2135,6357,17104,12913,5906,5387,5250,3816
7573,13014,14492,2054,15867,16279,13873,13962,14541,323,15237
7574,3516,15588,3158,17080,16342,688,1397,17142,13245,13394
7575,9444,2258,3038,4937,142,11807,14535,2664,6039,1981
7576,11961,13441,15575,8293,17468,12639,16233,117,15507,4845
7577,8191,15282,7529,8241,4385,4381,3872,4823,6249,13206
7578,7804,14225,15716,16617,12135,15152,8733,9337,6529,12958
7579,3101,1160,883,16312,16351,11245,11065,6157,13450,13625
7580,7944,5736,13400,4864,4592,8442,3057,9038,617,8355
7581,1752,1641,7460,4844,402,9305,2416,8182,1850,87
7582,10843,12829,2320,4236,15227,549,8056,15448,17297,11415
7583,8316,2137,6842,7633,6706,3743,11479,7980,14343,16768
7584,17709,14928,3276,4847,13493,15385,14873,7643,5922,8904
7585,15317,446,13498,10249,16362,12152,13751,16877,3420,3306
7586,11573,6117,14280,6445,14978,5561,3798,241,6099,12186
7587,4923,17079,7021,1666,17565,12349,1502,533,956,16389
7588,15366,5084,4831,4392,8627,12539,3168,4386,2037,10627
7589,13451,8159,14342,1974,13840,6336,16201,14918,12667,12896
7590,13705,2862,3106,4640,11283,4306,6287,16668,16879,16384
7591,13245,12993,16420,11780,3158,8950,13587,16843,14789,4110
7592,4170,15349,4202,6933,15620,10533,6431,12990,399,6009
7593,6217,6346,714,9168,3793,12204,14880,13272,11561,5077
7594,5992,1735,6807,6226,16241,7912,14828,15786,10277,10601
7595,13835,13650,11967,4342,451,2346,7903,3495,11088,10074
7596,12670,6756,359,10406,2585,6281,11702,13810,3267,13090
7597,2558,5072,7321,5199,13258,2684,6648,11421,16235,4499
7598,3266,2950,17670,5661,12758,8752,5151,13629,8308,11829
7599,5040,2086,14096,13437,2899,15496,6099,5226,10774,5657
7600,15758,9818,16150,14856,15381,6336,1367,10446,15394,10774
7601,9573,9693,5178,3929,8686,15331,16410,6261,13905,6743
7602,4685,5744,6585,3496,4517,14870,10214,14528,6013,10243
7603,487,8100,10539,2221,17087,6892,6968,9809,11336,3574
7604,685,2031,744,1538,12445,9342,14581,10525,1981,16520
7605,9326,11522,3999,10608,17707,1610,6502,6040,17250,8595
7606,9294,11855,16401,9175,2873,5943,11618,5468,3376,17005
7607,16406,4546,11149,8989,2457,16082,1046,5807,1145,7617
7608,3345,7279,16043,13146,7111,2634,6489,2050,13715,15232
7609,1717,9982,15218,14540,2567,8421,5307,17532,16437,13603
7610,9532,9757,8287,17624,13702,7636,17133,3065,15700,7343
7611,16602,292,4988,314,7638,6187,12627,12486,6564,288
7612,2330,8810,4003,13976,5934,15783,12829,17470,17577,15435
7613,5727,10027,14869,16698,9882,12675,3489,8881,17064,8585
7614,5585,1961,3795,6310,7908,3918,8462,6307,10443,15508
7615,16630,15597,4386,2266,2435,8627,6948,15137,3268,3168
7616,13113,12512,5557,14977,246,17379,13233,16250,16855,766
7617,6287,3106,5317,15062,16879,1542,7624,11283,4656,15582
7618,62,9499,7663,1008,2232,13324,741,8031,11839,6152
7619,10778,5888,6011,10643,4865,15568,4185,13881,8496,215
7620,6326,5572,2795,15164,8571,5886,8289,5696,14742,12811
7621,6534,81,7432,12356,12697,11727,6413,14810,12390,3187
7622,6808,13858,132,6648,7058,5413,7935,13258,15714,15137
7623,10258,4319,6217,1614,13929,14530,4664,2274,3189,10150
7624,11283,15124,1905,6287,15107,4306,13728,12918,607,14410
7625,11156,13361,2678,4910,1252,12283,3103,8052,5659,36
7626,15977,10549,15056,8768,1873,8762,8786,7246,234,7778
7627,1905,14454,14691,457,15107,13728,14410,191,4432,8387
7628,16630,5925,3268,12446,11969,13001,24,17730,5503,14055
7629,5919,2471,1902,7613,10027,12763,7371,1104,17302,5727
7630,9132,6902,4874,8784,3047,3265,4479,13389,6336,5010
7631,5069,7716,5055,9617,16891,3538,4739,10375,14734,4577
7632,16640,16977,6195,357,14999,4590,11812,10550,16343,12582
7633,3463,15532,7828,17513,5421,12497,17482,10436,6833,10170
7634,518,8454,15985,3026,6960,11042,14408,5947,10437,5187
7635,5401,16707,6042,17088,3151,11337,10583,9592,14725,8764
7636,11084,15700,7922,17133,11651,7555,15429,5149,12002,9120
7637,1938,9291,13259,5574,4548,6979,12137,9018,9008,1056
7638,314,6187,16602,7611,288,12627,6564,10893,12486,4988
7639,5705,4045,10877,16265,9628,5582,8687,9886,191,9633
7640,1500,15569,11758,16106,14206,14656,5954,17680,4830,1031
7641,2140,8493,13978,3538,8171,16891,7631,2380,16913,5190
7642,3742,11754,10372,10620,16223,6739,241,11378,12671,11903
7643,10734,15758,12870,14550,14928,6099,10042,12293,571,11064
7644,10552,7043,11916,5941,5304,10841,4229,1553,12805,8963
